ElevationAttribute,ElevationUnit,VolumeAttribute,VolumeUnit,VolumeDateTimeStamp,ElevationValue,VolumeValue
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-21","4662.44","10291"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-22","4662.11","10155"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-23","4661.82","10037"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-24","4661.6","9947"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-25","4661.45","9886"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-26","4661.23","9797"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-27","4661.07","9732"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-28","4660.97","9692"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-29","4660.88","9656"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-30","4660.81","9628"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2016-12-31","4660.76","9608"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-01","4660.74","9600"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-02","4660.78","9616"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-03","4660.86","9648"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-04","4661.05","9724"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-05","4661.03","9716"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-06","4661","9704"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-07","4660.99","9700"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-08","4661.07","9731"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-09","4661.68","9980"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-10","4662.29","10229"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-11","4662.72","10406"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-12","4662.76","10423"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-13","4662.67","10386"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-14","4662.54","10332"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-15","4662.38","10266"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-16","4662.2","10192"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-17","4662.02","10118"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-18","4661.89","10065"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-19","4661.82","10037"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-20","4661.75","10008"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-21","4661.69","9984"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-22","4661.63","9959"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-23","4661.64","9963"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-24","4661.59","9943"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-25","4661.53","9919"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-26","4661.47","9894"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-27","4661.39","9862"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-28","4661.32","9833"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-29","4661.27","9813"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-30","4661.25","9805"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-01-31","4661.23","9797"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-01","4661.24","9801"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-02","4661.24","9801"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-03","4661.25","9805"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-04","4661.28","9817"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-05","4661.36","9850"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-06","4661.53","9919"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-07","4662.38","10266"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-08","4663.19","10602"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-09","4664.31","11073"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-10","4665.78","11704"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-11","4665.11","11414"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-12","4663.69","10811"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-13","4662.64","10373"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-14","4662.28","10225"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-15","4662.2","10192"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-16","4662.12","10159"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-17","4662.06","10135"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-18","4662.33","10246"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-19","4664.23","11039"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-20","4664.46","11137"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-21","4665.85","11734"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-22","4665.51","11587"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-23","4664.3","11069"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-24","4663.25","10627"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-25","4662.44","10291"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-26","4661.98","10102"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-27","4662.32","10241"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-02-28","4662.47","10303"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-01","4662.5","10316"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-02","4662.5","10314"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-03","4662.49","10311"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-04","4662.53","10328"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-05","4662.73","10411"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-06","4662.68","10390"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-07","4662.6","10357"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-08","4662.67","10386"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-09","4662.86","10465"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-10","4662.9","10481"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-11","4663.05","10544"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-12","4663.04","10539"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-13","4663.02","10531"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-14","4663.01","10527"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-15","4662.78","10431"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-16","4662.74","10415"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-17","4662.68","10390"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-18","4662.72","10406"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-19","4662.76","10423"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-20","4662.73","10411"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-21","4662.98","10514"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-22","4664.4","11111"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-23","4666.06","11825"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-24","4665.48","11574"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-25","4665.02","11376"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-26","4664.13","10997"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-27","4663.62","10782"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-28","4663.1","10564"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-29","4662.77","10427"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-30","4662.86","10465"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-03-31","4662.96","10506"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-04-01","4662.85","10460"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-04-02","4662.9","10481"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-04-03","4662.8","10440"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-04-04","4662.64","10373"
"Reservoir Elevation","Feet","Reservoir Storage","Acre feet","2017-04-05","4662.55","10336"
