Name,Lat1,Lon1,Lat2,Lon2
"A101,HU101",40.44409435,-122.363075,40.440676,-122.363075
"CVPM01S,HSD101",40.43725747,-122.3585834,40.44409435,-122.3540918
"HSU101D5,A101",40.43554814,-122.3540918,40.44409435,-122.363075
"HSU101D74,A101",40.43554814,-122.3540918,40.44409435,-122.363075
"HSU101SR3,A101",40.43554814,-122.3540918,40.44409435,-122.363075
"HU101,CVPM01G",40.440676,-122.363075,40.43725747,-122.3675666
"HU101,CVPM01S",40.440676,-122.363075,40.43725747,-122.3585834
"A102,HU102",39.90858044,-122.138463,39.905135,-122.138463
"CVPM02S,HSD102",39.90168939,-122.1339714,39.90858044,-122.1294798
"HSU102C1,A102",39.89996652,-122.1294798,39.90858044,-122.138463
"HSU102C11,A102",39.89996652,-122.1294798,39.90858044,-122.138463
"HSU102C9,A102",39.89996652,-122.1294798,39.90858044,-122.138463
"HSU102D77,A102",39.89996652,-122.1294798,39.90858044,-122.138463
"HU102,CVPM02G",39.905135,-122.138463,39.90168939,-122.1429546
"HU102,CVPM02S",39.905135,-122.138463,39.90168939,-122.1339714
"C1,C4",39.929468,-122.095758,39.909094,-122.091928
"C1,HSU102C1",39.929468,-122.095758,39.89996652,-122.1294798
"C11,HSU102C11",39.92562,-122.13631,39.89996652,-122.1294798
"C12,C13",39.71085,-122.008773,39.790053,-122.049766
"C2,D74",40.379066,-122.200007,40.342535,-122.204046
"C4,C69",39.909094,-122.091928,39.802835,-122.052499
"C69,C13",39.802835,-122.052499,39.790053,-122.049766
"C9,C12",39.780793,-122.223768,39.71085,-122.008773
"C9,HSU102C9",39.780793,-122.223768,39.89996652,-122.1294798
"CVPM01G,HGR01",40.43725747,-122.3675666,40.44702,-122.465771
"CVPM02G,HGR02",39.90168939,-122.1429546,39.901923,-122.265189
"D5,D73",40.612004,-122.446023,40.505211,-122.368259
"D5,HSU101D5",40.612004,-122.446023,40.43554814,-122.3540918
"D5,WTP101",40.612004,-122.446023,40.5799717,-122.3745556
"D73,C2",40.505211,-122.368259,40.379066,-122.200007
"D74,HSU101D74",40.342535,-122.204046,40.43554814,-122.3540918
"D77,C11",40.152878,-122.203106,39.92562,-122.13631
"D77,HSU102D77",40.152878,-122.203106,39.89996652,-122.1294798
"EXT_CVPM02,HGR02",39.88243542,-122.2612636,39.901923,-122.265189
"EXT_Reddin,HGR01",40.57485448,-122.3857846,40.44702,-122.465771
"GW_01,HGP01",40.446179,-122.476173,40.445785,-122.488569
"GW_02,HGP02",39.902166,-122.255623,39.902158,-122.246722
"HGP01,A101",40.445785,-122.488569,40.44409435,-122.363075
"HGP01,U101",40.445785,-122.488569,40.578266,-122.381293
"HGP02,A102",39.902158,-122.246722,39.90858044,-122.138463
"HGP02,U102",39.902158,-122.246722,39.885882,-122.256772
"HGR01,GW_01",40.44702,-122.465771,40.446179,-122.476173
"HGR02,GW_02",39.901923,-122.265189,39.902166,-122.255623
"HSD102,C4",39.90858044,-122.1294798,39.909094,-122.091928
"INT_CVPM02,HGR02",39.88243542,-122.2522804,39.901923,-122.265189
"SR_BLB,C9",39.807879,-122.330102,39.780793,-122.223768
"SR_WHI,D5",40.59933,-122.539575,40.612004,-122.446023
"SR_WHI,D73",40.59933,-122.539575,40.505211,-122.368259
"SR_WHI,HSU101SR3",40.59933,-122.539575,40.43554814,-122.3540918
"U102,EXT_CVPM02",39.885882,-122.256772,39.88243542,-122.2612636
"U102,INT_CVPM02",39.885882,-122.256772,39.88243542,-122.2522804
"HNP101,HXI101",40.57144278,-122.3857846,40.57656026,-122.3857846
"HP101,U101",40.57656026,-122.3768014,40.578266,-122.381293
"HXI101,EXT_Reddin",40.57656026,-122.3857846,40.57485448,-122.3857846
"INT_Reddin,WWP101",40.57485448,-122.3768014,40.57144278,-122.381293
"U101,HXI101",40.578266,-122.381293,40.57656026,-122.3857846
"U101,INT_Reddin",40.578266,-122.381293,40.57485448,-122.3768014
"WTP101,U101",40.5799717,-122.3745556,40.578266,-122.381293
"WWP101,HNP101",40.57144278,-122.381293,40.57144278,-122.3857846
"WWP101,HP101",40.57144278,-122.381293,40.57656026,-122.3768014
"WWP101,C2",40.57144278,-122.381293,40.379066,-122.200007
"WWP101,HGR01",40.57144278,-122.381293,40.44702,-122.465771
"A202,HU202",39.31337218,-121.441109,39.309897,-121.441109
"CVPM05S,HSD202",39.30642164,-121.4366174,39.31337218,-121.4321258
"HSU202C35,A202",39.3046839,-121.4321258,39.31337218,-121.441109
"HSU202C77,A202",39.3046839,-121.4321258,39.31337218,-121.441109
"HSU202C80,A202",39.3046839,-121.4321258,39.31337218,-121.441109
"HSU202C83,A202",39.3046839,-121.4321258,39.31337218,-121.441109
"HSU202D31,A202",39.3046839,-121.4321258,39.31337218,-121.441109
"HSU202D43A,A202",39.3046839,-121.4321258,39.31337218,-121.441109
"HSU202SR_6,A202",39.3046839,-121.4321258,39.31337218,-121.441109
"HU202,CVPM05G",39.309897,-121.441109,39.30642164,-121.4456006
"HU202,CVPM05S",39.309897,-121.441109,39.30642164,-121.4366174
"C27,SR_ENG",39.295345,-121.210034,39.238893,-121.26807
"C28,C29",39.230338,-121.279389,39.220021,-121.40931
"C35,HSU202C35",39.132896,-120.954054,39.3046839,-121.4321258
"C35,SR_RLL_CMB",39.132896,-120.954054,39.011353,-121.060222
"C77,HSU202C77",39.638386,-121.282971,39.3046839,-121.4321258
"C77,SR_ORO",39.638386,-121.282971,39.532886,-121.51808
"CN2,N201",39.037451,-121.133403,39.059315,-121.089458
"N201,N202",39.059315,-121.089458,39.013313,-121.209636
"N202,SR_CFW",39.013313,-121.209636,39.049895,-121.318067
"SR_BUL,C27",39.392891,-121.141067,39.295345,-121.210034
"SR_ENG,C28",39.238893,-121.26807,39.230338,-121.279389
"SR_ORO,C23",39.532886,-121.51808,39.527825,-121.547803
"SR_ORO,HSU202SR_6",39.532886,-121.51808,39.3046839,-121.4321258
"SR_RLL_CMB,N201",39.011353,-121.060222,39.059315,-121.089458
"SR_BER,C155",38.515207,-122.081883,38.509534,-122.045004
"SR_CFW,C33",39.049895,-121.318067,39.009748,-121.377193
"SR_ORO,WTP201",39.532886,-121.51808,39.14605272,-121.6473326
"SR_SHA,D5",40.716872,-122.418122,40.612004,-122.446023
"WWP204,D44",38.61040484,-121.340437,38.436683,-121.516054
"D528,D509",38.040893,-121.910242,38.047594,-121.918557
"D541,Req_Delta",38.053739,-121.942086,38.050118,-121.974898
"D509,D541",38.047594,-121.918557,38.053739,-121.942086
"D541,Surp_Delta",38.053739,-121.942086,38.071403,-121.964398
"C201,C323",37.91867,-122.082908,37.905885,-122.095726
"C201,C71",37.91867,-122.082908,38.01895,-121.925952
"C315,HARSC",37.300984,-121.830016,37.680437,-122.000982
"C315,WTP304",37.300984,-121.830016,37.35753112,-121.8889336
"C323,SR_EBMUD",37.905885,-122.095726,37.729929,-122.123076
"C71,C201",38.01895,-121.925952,37.91867,-122.082908
"C71,WTP208",38.01895,-121.925952,37.98686604,-122.0835386
"C78,C79",37.75930409,-122.1737202,37.35217564,-121.9046542
"C79,SR_SFAGG",37.35217564,-121.9046542,37.491936,-121.819066
"C79,WTP301",37.35217564,-121.9046542,37.74807279,-122.4212146
"D528,PMP_Mallar",38.040893,-121.910242,38.037324,-121.929049
"D891,D892",37.636578,-121.771229,37.617958,-121.747596
"D891,PMP_DValle",37.636578,-121.771229,37.620002,-121.749538
"D892,D896",37.617958,-121.747596,37.664594,-121.839356
"D896,D897",37.664594,-121.839356,37.671138,-121.899938
"D896,HARSC",37.664594,-121.839356,37.680437,-122.000982
"D896,WTP304",37.664594,-121.839356,37.35753112,-121.8889336
"ERes_SCV,HGRSC",37.3593162,-121.9046542,37.404386,-121.790241
"PMP_DValle,SR_DLV",37.620002,-121.749538,37.613932,-121.746064
"PMP_Mallar,C71",38.037324,-121.929049,38.01895,-121.925952
"PMP_Walnut,C201",37.927401,-122.072919,37.91867,-122.082908
"SR_DLV,D892",37.613932,-121.746064,37.617958,-121.747596
"SR_EBMUD,WTP209",37.729929,-122.123076,37.76463039,-122.1579996
"SR_SCAGG,C315",37.121491,-121.546909,37.300984,-121.830016
"SR_SFAGG,WTP301",37.491936,-121.819066,37.74807279,-122.4212146
"SR_SFAGG,WTP304",37.491936,-121.819066,37.35753112,-121.8889336
"HNP208,HXI208",37.9780154,-122.0947676,37.98332591,-122.0947676
"HP208,U208",37.98332591,-122.0857844,37.985096,-122.090276
"HXI208,ERES_CC",37.98332591,-122.0947676,37.98863604,-122.0992592
"HXI208,IND_CCWD",37.98332591,-122.0947676,37.98155578,-122.090276
"IND_CCWD,WWP208",37.98155578,-122.090276,37.9780154,-122.090276
"IRES_CC,WWP208",37.98155578,-122.0812928,37.9780154,-122.090276
"U208,HXI208",37.985096,-122.090276,37.98332591,-122.0947676
"U208,IRES_CC",37.985096,-122.090276,37.98155578,-122.0812928
"WTP208,U208",37.98686604,-122.0835386,37.985096,-122.090276
"WWP208,HNP208",37.9780154,-122.090276,37.9780154,-122.0947676
"WWP208,HP208",37.9780154,-122.090276,37.98332591,-122.0857844
"C78,WTP209",37.75930409,-122.1737202,37.76463039,-122.1579996
"HNP209,HXI209",37.75575301,-122.1692286,37.76107957,-122.1692286
"HP209,U209",37.76107957,-122.1602454,37.762855,-122.164737
"HXI209,ERES_EBMUD",37.76107957,-122.1692286,37.76640574,-122.1737202
"HXI209,IND_EBMUD",37.76107957,-122.1692286,37.75930409,-122.164737
"IND_EBMUD,WWP209",37.75930409,-122.164737,37.75575301,-122.164737
"IRES_EBMUD,WWP209",37.75930409,-122.1557538,37.75575301,-122.164737
"U209,C78",37.762855,-122.164737,37.75930409,-122.1737202
"U209,HXI209",37.762855,-122.164737,37.76107957,-122.1692286
"U209,IRES_EBMUD",37.762855,-122.164737,37.75930409,-122.1557538
"WTP209,U209",37.76463039,-122.1579996,37.762855,-122.164737
"WWP209,HNP209",37.75575301,-122.164737,37.75575301,-122.1692286
"WWP209,HP209",37.75575301,-122.164737,37.76107957,-122.1602454
"HNP304,HXI304",37.3486051,-121.9001626,37.35396084,-121.9001626
"HP304,U304",37.35396084,-121.8911794,37.355746,-121.895671
"HXI304,ERes_SCV",37.35396084,-121.9001626,37.3593162,-121.9046542
"HXI304,Ind_SCV",37.35396084,-121.9001626,37.35217564,-121.895671
"Ind_SCV,WWP304",37.35217564,-121.895671,37.3486051,-121.895671
"IRES_SCV,WWP304",37.35217564,-121.8866878,37.3486051,-121.895671
"U304,C79",37.355746,-121.895671,37.35217564,-121.9046542
"U304,HXI304",37.355746,-121.895671,37.35396084,-121.9001626
"U304,IRES_SCV",37.355746,-121.895671,37.35217564,-121.8866878
"WTP304,U304",37.35753112,-121.8889336,37.355746,-121.895671
"WWP304,HNP304",37.3486051,-121.895671,37.3486051,-121.9001626
"WWP304,HP304",37.3486051,-121.895671,37.35396084,-121.8911794
"HNP301,HXI301",37.73919342,-122.4324436,37.74452117,-122.4324436
"HP301,U301",37.74452117,-122.4234604,37.746297,-122.427952
"HXI301,ERES_SF",37.74452117,-122.4324436,37.74984854,-122.4369352
"HXI301,IND_SFPUC",37.74452117,-122.4324436,37.74274529,-122.427952
"IND_SFPUC,WWP301",37.74274529,-122.427952,37.73919342,-122.427952
"IRES_SF,WWP301",37.74274529,-122.4189688,37.73919342,-122.427952
"U301,HXI301",37.746297,-122.427952,37.74452117,-122.4324436
"U301,IRES_SF",37.746297,-122.427952,37.74274529,-122.4189688
"WTP301,U301",37.74807279,-122.4212146,37.746297,-122.427952
"WWP301,HNP301",37.73919342,-122.427952,37.73919342,-122.4324436
"WWP301,HP301",37.73919342,-122.427952,37.74452117,-122.4234604
"WWP304,HARSC",37.3486051,-121.895671,37.680437,-122.000982
"WWP304,HGRSC",37.3486051,-121.895671,37.404386,-121.790241
"C310,C70",37.883943,-121.632889,37.982252,-121.804568
"C310,PMP_LosVaq",37.883943,-121.632889,37.841997,-121.726619
"C41,C42",37.994471,-121.279255,37.967986,-121.369203
"C43,HSU207C43",37.927846,-120.610275,38.19387614,-121.1702198
"C43,WTP210",37.927846,-120.610275,37.96606755,-121.2841716
"C72,HSU306C72",37.004191,-119.708139,37.27693215,-120.3424758
"D609,D608",36.773949,-120.285999,36.783784,-120.371568
"D612,D676",37.627584,-121.211176,37.665165,-121.240619
"D616,C42",37.67549,-121.264618,37.967986,-121.369203
"D624,C48",37.097447,-119.88959,36.976278,-120.364862
"D624,HAR13",37.097447,-119.88959,37.140577,-120.098262
"D624,HSU306D624",37.097447,-119.88959,37.27693215,-120.3424758
"D634,C47",37.199945,-120.007299,37.095449,-120.471315
"D634,HAR13",37.199945,-120.007299,37.140577,-120.098262
"D634,HSU306D634",37.199945,-120.007299,37.27693215,-120.3424758
"D642,D643",37.544102,-120.279256,37.522162,-120.329043
"D662,D663",37.672074,-120.44438,37.643556,-120.682069
"D662,HSU302D662",37.672074,-120.44438,37.73084765,-120.9767308
"D662,HSU305D662",37.672074,-120.44438,37.45728702,-120.8189258
"D662,WTP302",37.672074,-120.44438,37.67227561,-121.0073416
"D662,WTP305",37.672074,-120.44438,37.53095999,-120.8683416
"D664,D683",37.606578,-121.021787,37.607838,-121.174881
"D675,D676",37.739915,-121.108702,37.665165,-121.240619
"D689,D612",37.63739,-121.194631,37.627584,-121.211176
"D689,HSU302D689",37.63739,-121.194631,37.73084765,-120.9767308
"D691,D694",37.29746,-120.883513,37.309544,-120.930378
"D694,D695",37.309544,-120.930378,37.349285,-120.97469
"D694,HSU306D694",37.309544,-120.930378,37.27693215,-120.3424758
"D699,C10",37.451823,-121.027137,37.24217,-120.93631
"D699,D683",37.451823,-121.027137,37.607838,-121.174881
"D701,D800",37.610971,-121.326192,37.729529,-121.523787
"D731,D732",36.781815,-120.421569,36.788238,-120.36116
"D731,HSU306D731",36.781815,-120.421569,37.27693215,-120.3424758
"D801,D803",37.779444,-121.621575,37.516936,-121.229926
"D814,PMP_Gianel",37.111696,-121.06305,37.061944,-121.181037
"A206,HU206",38.03957159,-121.574088,38.036034,-121.574088
"CVPM09S,HSD206",38.03249624,-121.5695964,38.03957159,-121.5651048
"HSU206D507,A206",38.0307273,-121.5651048,38.03957159,-121.574088
"HSU206D515,A206",38.0307273,-121.5651048,38.03957159,-121.574088
"HSU206D521,A206",38.0307273,-121.5651048,38.03957159,-121.574088
"HSU206D523,A206",38.0307273,-121.5651048,38.03957159,-121.574088
"HU206,CVPM09G",38.036034,-121.574088,38.03249624,-121.5785796
"HU206,CVPM09S",38.036034,-121.574088,38.03249624,-121.5695964
"C309,D550",37.876628,-121.579144,37.977144,-121.580518
"C309,D59",37.876628,-121.579144,37.8315,-121.552948
"C309,PMP_Old_R",37.876628,-121.579144,37.887056,-121.57785
"C42,D521",37.967986,-121.369203,38.029041,-121.472711
"CVPM09G,HGR09",38.03249624,-121.5785796,37.966938,-121.492639
"D515,D522",38.118053,-121.500658,38.049293,-121.504867
"D515,HSU206D515",38.118053,-121.500658,38.0307273,-121.5651048
"D521,D522",38.029041,-121.472711,38.049293,-121.504867
"D521,HSU206D521",38.029041,-121.472711,38.0307273,-121.5651048
"D522,D523",38.049293,-121.504867,38.077248,-121.569093
"D523,D525",38.077248,-121.569093,38.062589,-121.583128
"D523,HSU206D523",38.077248,-121.569093,38.0307273,-121.5651048
"D525,D550",38.062589,-121.583128,37.977144,-121.580518
"D550,C309",37.977144,-121.580518,37.876628,-121.579144
"D550,PMP_CC1",37.977144,-121.580518,37.97631,-121.64041
"D59,C309",37.8315,-121.552948,37.876628,-121.579144
"D59,PMP_Banks",37.8315,-121.552948,37.797927,-121.624061
"D59,PMP_Tracy",37.8315,-121.552948,37.796828,-121.585261
"EXT_CVPM09,HGR09",37.93742366,-121.5099396,37.966938,-121.492639
"GW_09,HGP09",37.967818,-121.508677,37.96658,-121.521101
"HGP09,A206",37.96658,-121.521101,38.03957159,-121.574088
"HGP09,U206",37.96658,-121.521101,37.940966,-121.505448
"HGR09,GW_09",37.966938,-121.492639,37.967818,-121.508677
"INT_CVPM09,HGR09",37.93742366,-121.5009564,37.966938,-121.492639
"PMP_Old_R,C310",37.887056,-121.57785,37.883943,-121.632889
"U206,EXT_CVPM09",37.940966,-121.505448,37.93742366,-121.5099396
"U206,INT_CVPM09",37.940966,-121.505448,37.93742366,-121.5009564
"C72,D622",37.004191,-119.708139,37.097447,-119.88959
"C72,D632",37.004191,-119.708139,37.199945,-120.007299
"D622,D624",37.097447,-119.88959,37.097447,-119.88959
"D632,D634",37.199945,-120.007299,37.199945,-120.007299
"SR_BUC,D632",37.215545,-119.991298,37.199945,-120.007299
"SR_HID,D622",37.199946,-119.917994,37.097447,-119.88959
"SR_MCR,D642",37.583935,-120.268021,37.544102,-120.279256
"SR_MIL,C72",37.00095,-119.705978,37.004191,-119.708139
"A207,HU207",38.20270069,-121.179203,38.199171,-121.179203
"CVPM08S,HSD207",38.19564114,-121.1747114,38.20270069,-121.1702198
"HSU207C173,A207",38.19387614,-121.1702198,38.20270069,-121.179203
"HSU207C37,A207",38.19387614,-121.1702198,38.20270069,-121.179203
"HSU207C43,A207",38.19387614,-121.1702198,38.20270069,-121.179203
"HSU207D98,A207",38.19387614,-121.1702198,38.20270069,-121.179203
"HU207,CVPM08G",38.199171,-121.179203,38.19564114,-121.1836946
"HU207,CVPM08S",38.199171,-121.179203,38.19564114,-121.1747114
"C37,HSU207C37",38.315892,-121.371882,38.19387614,-121.1702198
"C40,C41",37.99247,-121.083945,37.994471,-121.279255
"C41,WTP210",37.994471,-121.279255,37.96606755,-121.2841716
"CVPM08G,HGR08",38.19564114,-121.1836946,38.33679,-121.007159
"EXT_CVPM08,HGR08",38.41856597,-121.0749386,38.33679,-121.007159
"GW_08,HGP08",38.338803,-121.034504,38.338931,-121.049501
"HGP08,A207",38.338931,-121.049501,38.20270069,-121.179203
"HGP08,U207",38.338931,-121.049501,38.422085,-121.070447
"HGP08,U210",38.338931,-121.049501,37.964297,-121.290909
"HGR08,GW_08",38.33679,-121.007159,38.338803,-121.034504
"HNP207,HXI207",38.41504677,-121.0749386,38.42032551,-121.0749386
"HP207,U207",38.42032551,-121.0659554,38.422085,-121.070447
"HXI207,EXT_CVPM08",38.42032551,-121.0749386,38.41856597,-121.0749386
"INT_CVPM08,WWP207",38.41856597,-121.0659554,38.41504677,-121.070447
"U207,HXI207",38.422085,-121.070447,38.42032551,-121.0749386
"U207,INT_CVPM08",38.422085,-121.070447,38.41856597,-121.0659554
"WTP207,U207",38.42384445,-121.0637096,38.422085,-121.070447
"WWP207,HNP207",38.41504677,-121.070447,38.41504677,-121.0749386
"WWP207,HP207",38.41504677,-121.070447,38.42032551,-121.0659554
"HNP210,HXI210",37.95721439,-121.2954006,37.96252641,-121.2954006
"HP210,U210",37.96252641,-121.2864174,37.964297,-121.290909
"HXI210,EXT_STOCK",37.96252641,-121.2954006,37.96075578,-121.2954006
"INT_STOCK,WWP210",37.96075578,-121.2864174,37.95721439,-121.290909
"U210,HXI210",37.964297,-121.290909,37.96252641,-121.2954006
"U210,INT_STOCK",37.964297,-121.290909,37.96075578,-121.2864174
"WTP210,U210",37.96606755,-121.2841716,37.964297,-121.290909
"WWP210,HNP210",37.95721439,-121.290909,37.95721439,-121.2954006
"WWP210,HP210",37.95721439,-121.290909,37.96252641,-121.2864174
"WWP207,HGR08",38.41504677,-121.070447,38.33679,-121.007159
"WWP210,HGR08",37.95721439,-121.290909,38.33679,-121.007159
"HSD303,D612",37.13239796,-120.9152048,37.627584,-121.211176
"HSD306,R302",37.28586669,-120.3424758,37.219591,-120.81432
"HSUR302,R_SJW",37.3023,-120.89408,37.613932,-121.189264
"PMP_Banks,D800",37.797927,-121.624061,37.729529,-121.523787
"PMP_CC1,C70",37.97631,-121.64041,37.982252,-121.804568
"PMP_Tracy,D701",37.796828,-121.585261,37.610971,-121.326192
"PWP_Gianel,D816",37.068375,-121.07597,37.074189,-121.014887
"R302,HSUR302",37.219591,-120.81432,37.3023,-120.89408
"R_SJW,D612",37.613932,-121.189264,37.627584,-121.211176
"C44,C88",37.888852,-119.971626,37.811639,-120.304215
"D670,C43",37.945338,-120.530767,37.927846,-120.610275
"D670,SR_TUL",37.945338,-120.530767,37.878029,-120.605829
"SR_DNP,C88",37.701631,-120.422128,37.811639,-120.304215
"SR_DNP,D662",37.701631,-120.422128,37.672074,-120.44438
"SR_HTH,C44",37.947921,-119.78801,37.888852,-119.971626
"SR_HTH,SR_DNP",37.947921,-119.78801,37.701631,-120.422128
"SR_LL_ENR,C44",37.893924,-119.963015,37.888852,-119.971626
"SR_LL_ENR,SR_DNP",37.893924,-119.963015,37.701631,-120.422128
"SR_NML,D670",37.949563,-120.521749,37.945338,-120.530767
"SR_LVQ,C310",37.837926,-121.727064,37.883943,-121.632889
"SR_NHG,C40",38.15492,-120.815047,37.99247,-121.083945
"SR_PAR,C39",38.249917,-120.851049,38.168485,-121.010271
"SR_PAR,SR_CMN",38.249917,-120.851049,38.224918,-121.022053
"SR_TUL,D16",37.878029,-120.605829,37.808772,-120.717847
"A302,HU302",37.73972802,-120.985714,37.736176,-120.985714
"CVPM11S,HSD302",37.73262381,-120.9812224,37.73972802,-120.9767308
"HSU302D16,A302",37.73084765,-120.9767308,37.73972802,-120.985714
"HSU302D662,A302",37.73084765,-120.9767308,37.73972802,-120.985714
"HSU302D664,A302",37.73084765,-120.9767308,37.73972802,-120.985714
"HSU302D672,A302",37.73084765,-120.9767308,37.73972802,-120.985714
"HSU302D689,A302",37.73084765,-120.9767308,37.73972802,-120.985714
"HU302,CVPM11G",37.736176,-120.985714,37.73262381,-120.9902056
"HU302,CVPM11S",37.736176,-120.985714,37.73262381,-120.9812224
"A305,HU305",37.4662001,-120.827909,37.462635,-120.827909
"CVPM12S,HSD305",37.45906973,-120.8234174,37.4662001,-120.8189258
"HSU305D645,A305",37.45728702,-120.8189258,37.4662001,-120.827909
"HSU305D649,A305",37.45728702,-120.8189258,37.4662001,-120.827909
"HSU305D662,A305",37.45728702,-120.8189258,37.4662001,-120.827909
"HSU305D664,A305",37.45728702,-120.8189258,37.4662001,-120.827909
"HSU305D699,A305",37.45728702,-120.8189258,37.4662001,-120.827909
"HU305,CVPM12G",37.462635,-120.827909,37.45906973,-120.8324006
"HU305,CVPM12S",37.462635,-120.827909,37.45906973,-120.8234174
"A306,HU306",37.28586669,-120.351459,37.282293,-120.351459
"CVPM13S,HSD306",37.27871914,-120.3469674,37.28586669,-120.3424758
"HSU306C72,A306",37.27693215,-120.3424758,37.28586669,-120.351459
"HSU306D606,A306",37.27693215,-120.3424758,37.28586669,-120.351459
"HSU306D624,A306",37.27693215,-120.3424758,37.28586669,-120.351459
"HSU306D634,A306",37.27693215,-120.3424758,37.28586669,-120.351459
"HSU306D645,A306",37.27693215,-120.3424758,37.28586669,-120.351459
"HSU306D649,A306",37.27693215,-120.3424758,37.28586669,-120.351459
"HSU306D694,A306",37.27693215,-120.3424758,37.28586669,-120.351459
"HSU306D731,A306",37.27693215,-120.3424758,37.28586669,-120.351459
"HU306,CVPM13G",37.282293,-120.351459,37.27871914,-120.3559506
"HU306,CVPM13S",37.282293,-120.351459,37.27871914,-120.3469674
"C47,D692",37.095449,-120.471315,37.116317,-120.511804
"C48,C47",36.976278,-120.364862,37.095449,-120.471315
"CVPM11G,HGR11",37.73262381,-120.9902056,37.724686,-120.972925
"CVPM12G,HGR12",37.45906973,-120.8324006,37.517244,-120.816035
"CVPM13G,HGR13",37.27871914,-120.3559506,37.21848,-120.373995
"D16,D653a",37.808772,-120.717847,37.77164,-120.864554
"D16,HSU302D16",37.808772,-120.717847,37.73084765,-120.9767308
"D16,WTP302",37.808772,-120.717847,37.67227561,-121.0073416
"D609,C48",36.773949,-120.285999,36.976278,-120.364862
"D619,D691",37.153936,-120.680002,37.29746,-120.883513
"D643,D645",37.522162,-120.329043,37.512429,-120.369506
"D645,D646",37.512429,-120.369506,37.501936,-120.452027
"D645,HSU305D645",37.512429,-120.369506,37.45728702,-120.8189258
"D645,HSU306D645",37.512429,-120.369506,37.27693215,-120.3424758
"D645,WTP305",37.512429,-120.369506,37.53095999,-120.8683416
"D646,D647",37.501936,-120.452027,37.466928,-120.524468
"D647,D649",37.466928,-120.524468,37.444037,-120.634117
"D649,D695",37.444037,-120.634117,37.349285,-120.97469
"D649,HSU305D649",37.444037,-120.634117,37.45728702,-120.8189258
"D649,HSU306D649",37.444037,-120.634117,37.27693215,-120.3424758
"D653a,D653b",37.77164,-120.864554,37.738836,-120.920994
"D653b,D672",37.738836,-120.920994,37.760629,-120.992495
"D663,D664",37.643556,-120.682069,37.606578,-121.021787
"D664,HSU302D664",37.606578,-121.021787,37.73084765,-120.9767308
"D664,HSU305D664",37.606578,-121.021787,37.45728702,-120.8189258
"D672,D675",37.760629,-120.992495,37.739915,-121.108702
"D672,HSU302D672",37.760629,-120.992495,37.73084765,-120.9767308
"D692,D619",37.116317,-120.511804,37.153936,-120.680002
"D695,D697",37.349285,-120.97469,37.439284,-121.015112
"D697,D699",37.439284,-121.015112,37.451823,-121.027137
"D699,HSU305D699",37.451823,-121.027137,37.45728702,-120.8189258
"D732,D619",36.788238,-120.36116,37.153936,-120.680002
"EXT_CVPM11,HGR11",37.66694266,-121.0185706,37.724686,-120.972925
"EXT_CVPM12,HGR12",37.5256169,-120.8795706,37.517244,-120.816035
"EXT_CVPM13,HGR13",37.1871948,-120.3523956,37.21848,-120.373995
"GW_11,HGP11",37.714676,-121.005194,37.709982,-121.024729
"GW_12,HGP12",37.506653,-120.885729,37.513125,-120.912482
"GW_13,HGP13",37.218381,-120.348257,37.217559,-120.320623
"HAR13,GW_13",37.140577,-120.098262,37.218381,-120.348257
"HGP11,A302",37.709982,-121.024729,37.73972802,-120.985714
"HGP11,U302",37.709982,-121.024729,37.670498,-121.014079
"HGP12,A305",37.513125,-120.912482,37.4662001,-120.827909
"HGP12,U305",37.513125,-120.912482,37.529179,-120.875079
"HGP13,A306",37.217559,-120.320623,37.28586669,-120.351459
"HGP13,R301",37.217559,-120.320623,37.244909,-120.75934
"HGP13,U306",37.217559,-120.320623,37.190773,-120.347904
"HGR11,GW_11",37.724686,-120.972925,37.714676,-121.005194
"HGR12,GW_12",37.517244,-120.816035,37.506653,-120.885729
"HGR13,GW_13",37.21848,-120.373995,37.218381,-120.348257
"HSD302,D675",37.73972802,-120.9767308,37.739915,-121.108702
"HSD305,D697",37.4662001,-120.8189258,37.439284,-121.015112
"HSD306,D695",37.28586669,-120.3424758,37.349285,-120.97469
"HSD306,R301",37.28586669,-120.3424758,37.244909,-120.75934
"HSR301,R301",37.233842,-120.504798,37.244909,-120.75934
"HSU306D645,HSR301",37.27693215,-120.3424758,37.233842,-120.504798
"HSU306D649,HSR301",37.27693215,-120.3424758,37.233842,-120.504798
"HSUR301,R_SJE",37.25348,-120.777294,37.259667,-120.80099
"R301,HSUR301",37.244909,-120.75934,37.25348,-120.777294
"R_SJE,D695",37.259667,-120.80099,37.349285,-120.97469
"HNP302,HXI302",37.66338715,-121.0185706,37.66872035,-121.0185706
"HP302,U302",37.66872035,-121.0095874,37.670498,-121.014079
"HXI302,EXT_CVPM11",37.66872035,-121.0185706,37.66694266,-121.0185706
"INT_CVPM11,WWP302",37.66694266,-121.0095874,37.66338715,-121.014079
"U302,HXI302",37.670498,-121.014079,37.66872035,-121.0185706
"U302,INT_CVPM11",37.670498,-121.014079,37.66694266,-121.0095874
"WTP302,U302",37.67227561,-121.0073416,37.670498,-121.014079
"WWP302,HNP302",37.66338715,-121.014079,37.66338715,-121.0185706
"WWP302,HP302",37.66338715,-121.014079,37.66872035,-121.0095874
"HNP305,HXI305",37.52205463,-120.8795706,37.52739797,-120.8795706
